gene_id	ERS490437	ERS494394	ERS490331	ERS490187	ERS488920	ERS488625	ERS490542	ERS494445	ERS494173	ERS494518	ERS488573	ERS488299	ERS490659	ERS494332	ERS489074	ERS488547	ERS490743	ERS490269	ERS489339	ERS489164	ERS491424	ERS490396	ERS489677	ERS489136	ERS489585	ERS488332	ERS494583
P9301_04361 	117205	597	3237	20	97799	138131	28603	909	9611	556	173543	276	35814	14926	3506	943038	142496	1192	267113	683864	102	395857	702620	149902	28909	50	269
P9301_04371 	7	0	0	0	141	0	13	0	34	0	62	0	15	3	0	36	14	0	24	29	0	158	36	0	8	0	0
P9301_04381 	249	44	1	0	1084	152	388	25	206	0	1036	0	293	297	19	2411	95	0	217	182	0	823	277	66	1	0	0
P9301_04391 	77	9	0	0	365	21	66	14	70	0	169	0	106	31	50	617	76	0	76	166	0	372	36	41	2	0	0
P9301_04401 	2352	95	72	0	1875	2325	2226	63	1498	13	5093	0	2073	1441	168	17137	1239	1	2506	3300	1	10407	2000	867	405	3	1
P9301_04411 	7	0	0	0	236	52	17	0	2	0	38	0	36	27	20	53	13	0	14	46	0	74	30	18	1	0	0
P9301_04421 	102	0	0	0	640	114	132	0	121	0	134	0	133	64	40	542	193	0	12	153	0	419	165	99	34	0	0
P9301_04431 	129	0	0	0	122	40	81	0	48	9	142	0	111	2	22	323	208	0	86	98	1	402	87	16	27	0	0
P9301_04441 	13	1	0	0	0	1	18	0	12	0	21	0	21	85	0	103	14	0	0	15	0	75	0	4	65	0	0
P9301_04451 	60	10	0	0	51	61	97	1	50	1	128	0	57	25	0	369	23	14	0	25	0	247	12	10	0	0	7
P9301_04461 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_04471 	39	0	0	0	3	20	31	15	35	0	80	0	39	105	0	260	33	0	34	13	0	161	20	4	0	0	0
P9301_04481 	31	0	0	0	117	11	48	0	6	0	32	0	14	15	0	151	22	0	99	190	0	105	86	12	28	0	0
P9301_04491 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0
P9301_04501 	46	0	0	0	60	0	47	0	12	0	46	0	27	22	0	235	30	0	50	40	0	32	30	16	79	0	0
P9301_04511 	19	0	0	0	261	8	23	1	54	1	41	0	49	75	0	111	22	0	36	17	0	77	29	9	0	0	0
P9301_04521 	83	20	0	0	123	115	63	10	176	0	173	0	123	131	0	372	72	0	0	83	0	409	91	42	19	0	0
P9301_04531 	25	0	0	0	31	63	18	0	34	0	45	0	28	94	0	71	22	0	17	40	0	89	57	14	0	0	0
P9301_04541 	10	1	4	0	70	3	19	0	14	0	10	0	38	22	0	110	31	0	16	37	0	20	44	0	32	0	0
P9301_04551 	13	0	6	0	20	11	6	0	5	0	11	0	21	18	7	24	8	0	0	14	0	49	0	0	38	0	0
P9301_04561 	1	0	0	0	34	0	0	0	1	0	9	0	2	0	0	6	17	0	0	11	0	14	0	8	0	0	0
P9301_04571 	20	0	0	0	25	0	2	0	3	0	6	0	3	35	0	26	2	0	0	0	0	49	0	0	0	0	0
P9301_04581 	95	0	0	0	186	211	67	0	63	0	193	0	59	62	0	589	79	0	95	74	0	167	105	48	56	0	0
P9301_04591 	143	17	0	0	463	276	240	3	94	5	532	0	268	72	84	1616	146	0	53	140	0	458	23	113	0	0	0
P9301_04601 	170	53	36	0	3838	390	284	15	411	0	690	0	357	512	154	1719	212	0	360	779	0	1161	284	559	312	0	0
P9301_04611 	3	0	0	0	19	0	3	0	0	0	2	0	0	2	0	0	1	0	0	0	0	2	10	0	0	0	0
P9301_04621 	34	0	0	0	321	0	30	0	7	0	6	1	10	0	41	57	11	0	0	35	0	38	16	58	41	0	0
P9301_04631 	5	0	0	0	87	6	9	0	9	0	10	0	13	0	0	18	4	0	0	14	0	27	0	4	69	0	0
P9301_04641 	5	0	0	0	120	0	2	0	23	0	25	0	10	8	0	66	14	0	54	19	0	56	0	28	19	0	0
P9301_04651 	60	8	0	0	247	85	47	0	64	0	125	0	63	67	6	689	72	0	107	135	0	148	39	21	0	0	0
P9301_04661 	93	0	0	0	274	69	80	0	60	0	212	1	60	58	0	478	33	0	78	43	0	251	19	23	0	0	0
P9301_04671 	4	9	0	0	65	0	3	0	8	0	9	0	12	0	0	46	29	0	37	73	0	69	60	8	0	0	0
P9301_04681 	2	0	0	1	504	0	9	0	4	0	44	0	24	0	6	71	88	0	112	49	0	62	0	88	122	0	0
P9301_04691 	46	9	0	0	1016	0	37	10	28	0	49	0	24	6	16	172	263	0	620	145	0	62	80	308	111	0	0
P9301_04701 	22	0	0	0	699	19	13	0	3	0	36	0	10	14	23	56	214	0	328	262	0	11	172	106	0	0	0
P9301_04711 	4	0	0	0	870	0	4	0	8	0	16	0	3	0	16	41	97	0	300	299	0	13	69	241	101	0	0
P9301_04721 	8	0	0	0	266	3	4	0	0	0	14	0	15	42	15	27	77	0	117	99	0	14	30	122	0	0	0
P9301_04731 	68	0	0	0	510	140	84	0	104	0	119	0	90	103	24	326	142	0	343	252	0	372	58	43	163	0	0
P9301_04741 	80	0	0	0	100	0	71	13	69	0	117	0	95	34	3	430	62	0	36	153	0	212	131	46	1	0	0
P9301_04751 	32	0	0	0	395	46	31	8	23	0	45	0	19	36	0	326	20	0	127	107	0	200	46	121	79	0	0
P9301_04761 	352	31	1	1	12753	917	335	2	992	4	1405	1	301	1266	296	2637	1214	0	602	2499	0	860	914	1467	265	0	2
P9301_04771 	154	5	0	0	330	19	151	3	94	0	257	0	73	46	7	549	113	0	100	126	0	242	0	53	23	0	0
P9301_04781 	32	1	0	0	64	57	29	10	115	0	155	0	48	97	0	163	65	0	42	133	0	225	162	7	0	0	0
P9301_04791 	129	0	0	0	130	121	81	5	113	0	84	0	64	72	0	269	37	0	0	58	0	329	52	12	20	0	0
P9301_04801 	19	0	0	0	40	4	15	0	22	0	12	0	23	29	14	57	10	0	0	48	0	14	0	1	0	0	0
P9301_04811 	11	0	0	0	51	46	15	0	20	0	30	0	17	34	0	132	16	0	0	51	0	72	3	6	0	0	0
P9301_04821 	47	7	0	0	173	5	58	0	36	0	210	0	113	6	37	267	64	0	95	139	0	558	138	0	63	0	0
P9301_04831 	6	0	0	0	120	0	6	0	0	0	1	0	0	0	0	2	3	0	0	16	0	8	24	0	2	0	0
P9301_04841 	20	0	0	0	34	1	1	0	17	0	33	0	9	39	0	36	8	0	0	48	0	45	1	0	15	0	0
P9301_04851 	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	3	0	38	13	0	14	3	0	0	0	0
P9301_04861 	86	0	0	0	364	55	146	1	151	0	1033	0	178	135	5	553	609	0	1076	1111	0	534	673	29	0	0	0
P9301_04871 	29	12	12	0	105	0	69	17	22	0	306	0	105	0	7	167	116	0	168	217	0	143	133	5	0	0	0
P9301_04881 	7	0	0	0	25	51	5	0	12	0	28	0	20	19	0	109	21	0	0	1	0	64	0	0	23	0	0
P9301_04891 	5	1	0	0	37	11	11	0	18	0	11	0	8	54	0	36	24	0	28	132	0	78	76	10	63	0	0
P9301_04901 	133	0	18	0	470	149	91	0	298	0	481	0	155	43	36	567	229	0	543	874	0	967	159	232	224	0	0
P9301_04911 	315	21	0	0	773	79	141	9	354	0	457	0	208	378	28	1131	272	0	165	362	0	1838	197	127	176	0	0
P9301_04921 	6	0	0	0	207	0	12	0	60	0	36	0	51	78	0	148	78	0	17	56	0	122	11	14	0	0	0
P9301_04931 	7	0	0	0	61	31	18	0	57	0	173	0	39	24	0	82	56	0	154	151	0	126	142	2	0	0	0
P9301_04941 	642	127	0	0	4407	1247	1502	93	2048	12	12864	1	2280	1240	174	5664	5905	2	4758	8671	0	2816	6471	210	88	0	0
P9301_04951 	47	9	0	0	171	32	53	0	76	0	175	0	80	66	8	280	80	0	83	50	0	160	7	88	1	0	0
P9301_04961 	10	0	0	0	0	0	2	0	0	0	10	0	10	0	0	27	26	0	11	42	0	15	2	4	0	0	0
P9301_04971 	112	0	0	0	392	22	68	12	45	0	83	0	87	26	14	230	142	0	12	67	0	60	52	56	33	0	0
P9301_04981 	44	7	0	0	234	88	47	7	195	1	114	0	77	298	14	272	228	0	192	142	0	349	199	39	0	0	0
P9301_04991 	67	16	0	0	35	167	172	1	218	0	527	0	233	208	2	913	93	0	203	218	0	563	49	22	3	0	0
P9301_05001 	101	45	2	0	272	103	259	16	1312	9	485	0	410	2957	1	1074	481	3	194	639	0	1946	862	45	3	0	5
P9301_05011 	0	0	0	0	186	0	2	10	15	0	12	0	1	0	0	13	12	0	3	6	0	10	0	0	0	0	0
P9301_05021 	399	25	0	0	416	340	357	0	314	0	1153	0	453	432	13	3408	375	0	308	408	0	955	197	70	49	0	0
P9301_05031 	1	0	0	0	9	0	2	0	5	0	1	0	1	20	0	30	13	0	34	9	0	0	50	3	0	0	0
P9301_05041 	41	0	0	0	331	0	6	0	18	8	42	0	23	37	0	62	31	0	60	70	0	35	112	26	0	0	0
P9301_05051 	0	0	0	0	19	0	5	0	0	0	0	0	0	0	0	11	9	0	37	8	0	0	4	2	0	0	0
P9301_05061 	3	0	0	0	71	0	0	0	0	0	5	1	6	6	0	53	16	0	0	4	0	19	22	14	0	0	0
P9301_05071 	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	37	3	0	0	17	0	0	0	0	0	0	0
P9301_05081 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
P9301_05091 	40	3	0	0	1258	81	139	6	193	0	462	0	264	92	36	977	1130	0	383	871	0	339	351	219	78	0	0
P9301_05101 	22	0	0	0	161	0	23	0	99	0	41	0	46	116	0	73	112	0	70	81	0	65	21	8	59	0	0
P9301_05111 	2	0	0	0	9	0	0	0	1	0	0	0	2	0	0	8	13	0	0	0	0	0	4	0	0	0	0
P9301_05121 	3	0	0	0	0	0	0	0	1	0	0	0	2	0	0	8	2	0	0	0	0	0	0	0	0	0	0
P9301_05131 	5	0	0	0	0	0	9	0	0	0	7	0	13	0	0	35	4	0	13	0	0	20	43	2	1	0	0
P9301_05141 	0	0	0	0	9	0	6	0	8	0	4	0	0	0	0	10	4	0	0	2	0	13	0	0	0	0	0
P9301_05151 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_05161 	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0
P9301_05171 	42	0	0	0	113	40	7	0	32	0	65	0	11	32	0	77	27	0	64	125	0	157	33	39	52	0	0
P9301_05181 	16	0	0	0	69	0	14	0	19	0	51	0	8	44	0	91	16	0	29	35	0	67	8	4	38	0	0
P9301_05191 	9	0	0	0	29	1	4	0	1	0	13	0	5	19	0	29	0	0	13	41	0	8	41	9	0	0	0
P9301_05201 	198	0	0	0	268	241	156	6	173	0	426	0	157	157	6	1624	131	0	159	217	0	1217	108	62	57	0	0
P9301_05211 	380	72	27	0	359	123	146	78	669	31	541	0	318	635	0	1292	501	0	118	345	0	1744	219	50	43	0	0
P9301_05221 	22	13	4	0	107	39	12	0	87	0	120	0	64	188	19	200	76	0	133	276	0	313	304	15	43	0	0
P9301_05231 	919	64	17	0	3233	444	881	45	1143	1	5261	0	1340	1470	45	3072	1127	1	1034	1435	0	4216	942	306	283	0	0
P9301_05241 	5	0	0	0	13	43	3	1	1	0	5	0	23	0	0	55	41	0	21	0	0	33	0	0	0	0	0
P9301_05251 	5	0	0	0	18	0	7	0	6	0	13	0	10	31	0	22	13	0	0	2	0	70	0	10	0	0	0
P9301_05261 	24	4	0	0	85	56	16	21	23	0	55	0	41	35	0	150	26	0	29	27	0	89	44	31	1	0	0
P9301_05271 	14	12	0	0	65	32	22	0	40	2	37	0	30	45	1	103	18	0	33	0	0	75	0	4	0	0	0
P9301_05281 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
P9301_05291 	9	0	0	0	1200	3	20	0	10	3	8	0	32	15	10	45	103	0	71	104	0	32	16	29	2	0	0
P9301_05301 	15	10	0	0	1	14	4	0	11	0	11	0	12	19	12	34	11	0	0	51	0	83	0	6	0	0	0
P9301_05311 	1	0	0	0	0	1	5	0	0	0	2	0	5	0	0	28	2	0	0	3	0	4	0	0	0	0	0
P9301_05321 	23	0	0	0	7	12	2	0	16	0	26	0	13	0	6	63	50	0	36	72	0	69	0	5	0	0	0
P9301_05331 	145	2	0	0	261	130	119	7	231	0	278	0	110	480	17	698	201	0	336	219	0	802	428	42	48	0	0
P9301_05341 	90	0	0	0	57	18	82	4	89	0	208	0	67	340	3	287	21	0	69	119	0	492	192	24	77	0	0
P9301_05351 	123	3	5	0	787	241	119	14	90	2	257	1	87	95	17	1097	123	0	289	731	0	624	158	297	76	0	0
P9301_05361 	12	0	0	0	648	0	6	0	2	0	48	0	6	0	0	31	12	0	7	73	0	26	49	21	0	0	0
P9301_05371 	73	0	0	0	13	45	22	0	36	0	23	0	22	35	0	96	13	0	0	20	0	74	0	0	38	0	0
P9301_05381 	286	14	21	0	43	130	110	0	68	0	186	0	94	63	0	706	105	0	0	73	0	352	99	0	0	0	0
P9301_05391 	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
P9301_05401 	9	0	0	0	79	0	7	0	14	5	25	0	9	13	0	78	13	0	0	16	0	42	2	3	0	0	0
P9301_05411 	102	0	0	0	26	32	68	0	65	0	166	0	67	181	0	453	78	0	78	82	0	309	71	14	0	0	0
P9301_05421 	2	6	0	1	24	0	9	0	3	0	3	0	17	12	0	24	7	0	0	0	0	43	0	5	6	0	0
P9301_05431 	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
P9301_05441 	3	0	0	0	109	0	6	0	4	0	0	0	3	10	0	20	5	0	0	0	0	11	41	7	2	0	0
P9301_05451 	17	0	0	0	3727	16	58	5	29	0	158	0	68	9	45	431	655	1	682	503	0	29	360	399	220	0	0
P9301_05461 	4	0	0	0	34	0	0	0	0	0	2	0	6	0	0	48	8	0	4	17	0	6	0	3	0	0	0
P9301_05471 	2	0	0	0	6	25	6	1	18	0	23	0	7	51	0	37	6	0	0	13	0	24	36	0	0	0	0
P9301_05481 	16	12	0	0	22	0	33	17	29	0	38	0	42	0	0	89	19	0	0	53	0	111	53	1	63	0	0
P9301_05491 	20	2	0	0	105	0	14	0	18	0	39	0	10	0	0	87	3	0	27	39	0	131	8	17	0	0	0
P9301_05501 	15	0	0	0	132	42	5	0	11	0	20	0	12	0	11	24	9	0	0	5	0	47	0	33	1	0	0
P9301_05511 	182	1	0	1	38	124	199	2	163	0	257	0	267	152	0	1155	126	0	32	116	0	495	140	32	11	0	0
P9301_05521 	164	0	0	0	623	166	158	6	65	0	581	0	158	55	0	737	209	0	515	532	0	408	312	226	101	0	0
P9301_05531 	6	0	0	0	0	40	19	0	8	0	35	0	10	0	0	99	16	0	11	17	0	47	45	4	4	0	0
P9301_05541 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_05551 	3	0	0	0	36	0	12	0	17	0	36	0	9	7	0	33	4	0	45	19	0	31	0	0	0	0	0
P9301_05561 	115	15	0	0	662	151	76	13	102	8	285	1	114	212	13	531	69	0	149	184	0	449	221	58	0	0	0
P9301_05571 	25	0	0	0	13	83	6	0	18	0	22	0	14	28	0	78	1	0	0	0	0	69	0	0	0	0	0
P9301_05581 	481	80	0	0	542	193	772	117	1060	72	1407	1	1869	1585	5	3462	746	22	384	1418	1	7331	1398	51	68	0	20
P9301_05591 	46	0	0	0	31	2	42	1	109	0	37	0	51	179	22	204	65	0	15	60	0	219	87	4	0	0	0
P9301_05601 	63	0	0	0	65	2	48	24	71	13	41	0	82	160	21	222	81	0	0	25	0	107	28	10	2	0	0
P9301_05611 	8	0	0	0	0	0	23	0	20	0	6	0	3	15	0	12	9	0	0	6	0	30	0	2	0	0	0
P9301_05621 	269	40	0	0	38	95	261	44	234	0	271	0	273	301	0	1395	97	0	15	206	0	872	143	10	0	0	0
P9301_05631 	11	0	0	0	3	0	0	0	9	0	26	0	6	0	0	55	4	0	0	1	0	49	0	1	0	0	0
P9301_05641 	45	0	0	0	129	0	31	0	39	4	49	0	21	23	0	174	70	0	0	48	0	131	0	21	0	0	0
P9301_05651 	5	0	0	0	32	41	11	0	12	8	2	0	8	10	0	36	24	0	30	73	0	64	11	0	1	0	0
P9301_05661 	3	18	0	0	21	12	0	0	11	0	18	0	8	0	0	1	4	0	0	5	0	18	20	3	0	0	0
P9301_05671 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
P9301_05681 	5	0	0	0	18	0	7	0	2	0	9	0	6	14	0	18	20	0	0	0	0	8	27	0	0	0	0
P9301_05691 	41	0	0	1	125	9	45	0	32	19	74	0	77	6	0	99	183	0	123	91	0	147	210	28	0	0	0
P9301_05701 	28	0	0	0	397	0	19	0	15	0	30	0	17	0	0	121	51	0	238	81	0	17	11	18	78	0	0
P9301_05711 	64	0	0	0	1979	0	32	0	21	13	51	0	49	30	10	93	53	0	47	83	0	99	45	45	49	0	0
P9301_05721 	11	0	0	0	1083	0	13	0	39	0	37	0	14	0	3	202	19	0	3	4	0	51	55	50	36	0	0
P9301_05731 	48	10	0	0	25	76	8	25	91	0	31	0	31	127	0	138	33	0	0	24	0	238	38	4	0	0	0
P9301_05741 	14	0	0	0	0	44	15	0	32	11	22	0	19	76	0	80	16	0	0	35	0	117	0	5	0	0	0
P9301_05751 	17422	4616	382	1	557	2788	7479	10044	38445	5001	5622	201	6564	9575	103	53877	4434	153	314	1980	171	30166	521	31	139	11	1655
P9301_05761 	24198	6726	313	4	275	4883	10439	15086	22205	2710	2534	4	9020	29186	61	65014	4450	3	373	3188	0	46514	458	80	248	1	17
P9301_05771 	13361	1551	101	0	148	2445	2830	2331	4777	344	924	0	2115	5327	14	29726	771	1	306	2962	0	27161	188	44	115	0	1
P9301_05781 	9375	735	105	1	140	1886	1173	1045	5726	99	607	1	1241	8320	91	17443	804	0	129	1753	0	13759	247	120	79	0	0
P9301_05791 	1345	46	29	0	171	254	201	8	545	10	54	0	86	718	0	1272	106	1	0	414	1	5612	106	31	52	0	4
P9301_05801 	81	17	0	0	148	1	84	23	61	0	73	0	63	56	0	257	34	0	0	16	0	192	0	9	44	0	0
P9301_05811 	8	0	0	0	41	0	11	0	22	0	6	0	11	9	0	20	0	0	0	5	0	25	29	0	0	0	0
P9301_05821 	1	0	0	0	32	0	8	0	0	0	12	0	4	15	0	1	0	0	0	1	0	9	0	0	0	0	0
P9301_05831 	16	0	0	0	36	0	20	0	1	0	51	0	3	0	0	55	6	0	78	5	0	91	10	0	0	0	0
P9301_05841 	2	0	0	0	125	0	7	0	11	0	24	0	7	0	0	49	1	0	0	53	0	25	21	10	0	0	0
P9301_05851 	25	0	0	0	13	3	16	0	4	0	19	0	17	26	0	127	9	0	0	7	0	64	0	0	0	0	0
P9301_05861 	86	13	0	0	62	0	43	0	48	0	33	0	68	0	0	137	26	0	63	5	0	346	0	5	26	0	0
P9301_05871 	5	6	0	0	13	9	22	0	23	0	13	0	110	69	0	85	97	0	36	8	0	151	1	0	0	0	0
P9301_05881 	3	9	0	0	0	51	6	0	4	0	0	0	15	0	0	2	23	0	0	13	0	0	0	0	0	0	0
P9301_05891 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
P9301_05901 	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
P9301_05911 	10	0	0	0	1054	0	21	0	8	0	110	0	20	0	3	83	77	0	466	410	0	94	158	181	220	0	0
P9301_05921 	20	2	0	0	72	0	44	0	32	0	62	0	36	40	3	302	16	0	10	57	0	101	24	1	0	0	0
P9301_05931 	27	0	19	0	168	0	59	0	29	0	80	0	48	0	2	183	21	0	1	80	0	202	4	20	23	0	0
P9301_05941 	23	1	0	0	59	43	25	0	13	0	23	0	19	18	0	59	51	0	0	29	0	54	0	0	0	0	0
P9301_05951 	1	0	0	0	0	0	2	0	0	0	2	0	2	0	0	16	0	0	0	0	0	29	0	0	0	0	0
P9301_05961 	36	0	0	0	131	0	48	9	46	0	106	0	59	94	0	199	54	0	1	91	0	336	29	10	0	0	0
P9301_05971 	99	0	0	0	169	9	47	0	37	0	150	0	108	56	32	370	183	0	87	112	0	289	58	37	0	0	0
P9301_05981 	16	0	0	0	15	0	15	0	10	0	49	0	14	28	0	62	38	0	0	0	1	26	29	3	0	0	0
P9301_05991 	24	5	0	0	86	0	21	0	32	0	44	0	25	0	14	98	23	0	19	17	0	169	0	16	45	0	0
P9301_06001 	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	5	8	0	0	0	0	0	0	0	0	0	0
P9301_06011 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	11	0	0	0
P9301_06021 	1	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	13	0	9	1	0	0	0	18	0	0	0
P9301_06031 	2	0	0	0	189	0	1	0	0	0	1	0	6	0	0	12	320	0	5	24	0	2	0	1	49	0	0
P9301_06041 	237	52	0	0	522	147	256	63	326	1	452	0	159	296	27	1209	172	0	77	125	0	1079	87	17	110	0	0
P9301_06051 	12	0	0	0	36	0	8	0	9	0	7	0	1	15	0	52	9	0	27	0	0	53	15	0	0	0	0
P9301_06061 	210	2	0	0	879	369	229	0	219	6	584	1	147	178	153	1298	307	0	757	1285	1	931	565	469	553	0	1
P9301_06071 	257	12	0	0	129	407	408	25	196	11	2480	0	331	981	24	2917	321	3	929	1959	0	2075	4228	39	67	0	0
P9301_06081 	7	0	0	0	41	11	9	0	50	0	48	0	15	45	27	60	62	0	159	107	0	307	86	6	1	0	0
P9301_06091 	7	0	0	0	1	0	27	17	23	0	43	0	20	44	18	30	9	0	42	44	0	243	48	10	0	0	2
P9301_06101 	9	6	0	0	58	77	16	14	68	0	63	0	55	50	1	134	27	0	0	44	0	180	81	7	0	0	0
P9301_06111 	30	0	0	0	27	57	28	0	21	0	9	0	13	12	0	35	27	0	0	13	0	44	39	6	23	0	0
P9301_06121 	26	1	0	0	27	0	10	0	0	0	28	0	7	0	0	53	12	0	0	17	0	30	0	0	0	0	0
P9301_06131 	1	0	0	0	0	1	1	0	0	0	0	0	0	20	0	6	0	0	0	0	0	46	15	0	0	0	0
P9301_06141 	16	0	0	0	31	0	4	21	3	0	14	0	5	0	0	29	3	0	0	22	0	59	1	8	0	0	0
P9301_06151 	6	0	0	0	32	3	7	0	0	0	1	0	3	0	0	29	1	0	0	0	0	0	16	5	0	0	0
P9301_06161 	30	0	0	0	107	0	20	0	15	0	58	0	24	0	0	130	19	0	11	34	0	95	0	17	0	0	0
P9301_06171 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0
P9301_06181 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	39	0	0	0	0
P9301_06191 	126	3	0	0	51	186	102	10	155	0	516	0	243	244	15	1348	142	0	149	393	0	807	90	21	35	0	0
P9301_06201 	13	0	0	0	0	24	51	0	29	0	66	0	127	67	0	193	44	0	0	71	0	174	27	2	0	0	0
P9301_06211 	5	0	1	0	66	11	2	0	2	0	17	0	14	0	0	38	37	0	0	28	0	49	3	0	0	0	0
P9301_06221 	0	0	0	0	23	0	7	0	3	0	8	0	5	0	0	2	0	0	35	0	0	25	0	0	0	0	0
P9301_06231 	50	8	1	0	583	107	51	3	137	0	158	0	95	303	14	276	133	0	86	80	0	694	30	44	116	0	0
P9301_06241 	140	31	9	0	561	139	66	0	383	0	370	0	138	166	27	736	114	0	149	483	1	1224	342	136	0	0	0
P9301_06251 	123	18	10	0	376	74	131	4	427	18	417	0	211	225	5	765	159	0	22	198	0	870	59	0	0	0	0
P9301_06261 	187	7	0	0	515	144	126	0	57	0	525	1	69	126	3	635	93	0	718	576	0	528	424	205	0	22	0
P9301_06271 	536	9	19	0	329	165	229	0	295	5	776	0	277	132	2	1433	268	0	497	550	1	1368	371	98	0	0	1
P9301_06281 	74	0	0	0	159	179	63	0	43	0	147	0	62	93	8	206	105	0	285	120	0	228	69	58	54	0	0
P9301_06291 	14	0	0	0	23	10	6	0	8	0	27	0	41	0	0	48	28	0	1	0	0	54	28	0	3	0	0
P9301_06301 	6	0	0	0	33	0	4	0	1	0	7	0	6	8	0	12	18	0	17	1	0	4	0	0	0	0	0
P9301_06311 	87	0	15	0	139	103	71	33	137	9	193	0	133	141	0	510	242	0	161	482	0	1063	308	6	51	0	1
P9301_06321 	1	0	0	0	23	0	9	0	0	0	9	0	5	0	0	10	2	0	0	12	0	11	0	0	2	0	0
P9301_06331 	37	0	0	0	3	24	12	2	5	0	45	0	36	116	0	80	5	0	0	11	0	105	0	0	0	0	0
P9301_06341 	3	0	0	0	0	0	23	0	4	0	40	0	18	22	0	48	7	0	62	0	0	59	0	0	0	0	0
P9301_06351 	21	20	0	0	70	6	21	0	71	7	79	0	42	90	0	116	26	0	46	68	0	159	28	0	51	0	0
P9301_06361 	7	0	0	0	2	0	3	0	6	0	1	0	6	9	0	0	1	0	0	6	0	20	16	0	0	0	0
P9301_06371 	69	1	0	0	51	102	110	1	40	7	162	0	55	33	0	430	27	0	0	22	0	246	0	9	27	0	0
P9301_06381 	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	19	3	0	19	1	1	0	0	0
P9301_06391 	26	0	0	0	37	1	15	0	19	0	38	0	17	4	8	86	21	0	14	85	0	101	25	8	0	0	0
P9301_06401 	42	0	0	0	16	76	5	0	48	9	107	0	74	27	1	325	37	0	114	106	0	192	2	31	0	0	0
P9301_06411 	25	0	15	0	32	64	38	0	16	0	52	0	57	51	0	297	63	0	46	91	0	150	68	11	0	0	0
P9301_06421 	28	6	0	0	159	0	8	0	11	0	8	0	23	13	7	44	12	0	0	8	0	40	42	5	28	0	0
P9301_06431 	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	14	0	0	0	0	0	13	0	0	0	0	0
P9301_06441 	662	31	54	0	41	817	1249	15	277	12	1772	0	1355	613	20	5644	399	2	55	279	0	1382	295	50	0	0	0
P9301_06451 	19	3	0	0	320	61	40	0	22	0	215	0	83	92	33	244	189	0	380	190	0	145	477	151	164	0	0
P9301_06461 	11	0	0	0	36	0	54	13	34	0	66	0	26	20	0	135	9	0	0	48	0	122	21	0	0	0	0
P9301_06471 	4	0	0	0	16	14	8	0	0	0	0	0	16	0	0	21	13	0	5	28	0	19	0	1	0	0	0
P9301_06481 	41	0	32	0	34	42	35	0	29	0	126	0	36	67	22	158	114	0	74	117	0	239	91	0	0	0	0
P9301_06491 	71	10	0	0	357	63	72	39	41	0	257	0	91	226	27	691	96	0	48	100	0	394	30	25	0	0	0
P9301_06501 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0
P9301_06511 	1	0	0	0	37	0	4	0	0	0	0	0	1	12	12	8	0	0	20	8	0	17	0	0	0	0	0
P9301_06521 	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	0
P9301_06531 	0	0	0	0	276	0	5	0	0	0	0	0	2	0	0	2	1	0	56	0	0	9	9	27	0	0	0
P9301_06541 	538	203	294	2	31413	2701	2497	372	2825	177	26499	1	4963	2305	1094	3100	11287	3	19806	17737	28	8922	28984	9548	4752	0	3
P9301_06551 	2	0	0	0	37	0	4	0	13	0	15	0	22	26	0	28	16	0	0	22	0	28	0	6	0	0	0
